title,location,building_location1,building_location2,area,direction,type,description,price
陶立楼,石景山,苹果园,陶立楼,52,南 北,2室1厅1卫,BJ1689635128722063360,3400
空港富苑3号院,大兴,大兴机场空港,空港富苑3号院,89,南,2室1厅1卫,BJ1689630455684399104,1800
旭辉E天地,房山,良乡,旭辉E天地,38,北,2房间1卫,BJ1692022948967219200,2500
黄村西里,大兴,黄村中,黄村西里,45,南 北,2室1厅1卫,BJ1692025795024781312,2800
东亚首航国际,顺义,顺义其它,东亚首航国际,53,西,2房间1卫,BJ1692037276848095232,3200
富乐社区一号院,怀柔,怀柔,富乐社区一号院,64,南 北,2室1厅1卫,BJ1691740014032977920,2300
炫立方,顺义,顺义其它,炫立方,45,西,3房间1卫,BJ1713172952813404160,3300
石园东区,顺义,顺义城,石园东区,61,南 北,1室1厅1卫,BJ1711350685578035200,3300
颂善园,大兴,大兴其它,颂善园,57,东,1室1厅1卫,BJ1711352037641289728,2200
西潞园四里,房山,良乡,西潞园四里,97,东 南 北,3室1厅1卫,BJ1713049642272292864,3000
红松园1号院,朝阳,东坝,红松园1号院,33,南,1室1厅1卫,BJ1678608549971755008,3000
大兴金茂悦,大兴,大兴其它,大兴金茂悦,74,南,2室1厅1卫,BJ1678683749010636800,3000
空港合苑2号院,大兴,大兴机场空港,空港合苑2号院,89,南 北,2室1厅1卫,BJ1678725747587416064,1800
东亚华欣湾,怀柔,怀柔,东亚华欣湾,76,东,4房间1卫,BJ1678994580642463744,2300
南平里,朝阳,首都机场,南平里,58,东 南 北,2室1厅1卫,BJ1678980268897075200,3300
东关一区,怀柔,怀柔,东关一区,100,南 北,3室1厅1卫,BJ1678721460106952704,3500
三嘉信苑,海淀,海淀北部新区,三嘉信苑,30,西,1室0厅1卫,BJ1678989611763761152,3200
胜利小区,顺义,顺义城,胜利小区,45,南,1室1厅1卫,BJ1679359098115588096,2600
金台园,怀柔,怀柔,金台园,96,南 北,3室1厅1卫,BJ1679460258847653888,3500
金宝天阶,顺义,马坡,金宝天阶,55,南,2室1厅1卫,BJ1679420295045185536,3500
中海云熙,大兴,大兴其它,中海云熙,76,南 北,2室1厅1卫,BJ1680237359116845056,2800
绿地启航国际南区,顺义,后沙峪,绿地启航国际南区,41,北,1房间1卫,BJ1680423084554715136,3200
葛布店东里,通州,果园,葛布店东里,58,南 北,2室1厅1卫,BJ1674999614173872128,3400
双兴东区,顺义,顺义城,双兴东区,75,南 北,2室1厅1卫,BJ1675095983819587584,3100
石园北区,顺义,顺义城,石园北区,92,南 北,2室1厅1卫,BJ1675501763102244864,3200
九道湾北巷,东城,东四,九道湾北巷,14,南,1室0厅0卫,BJ1692024011652857856,2100
仓上小区,顺义,顺义城,仓上小区,63,南 北,1室1厅1卫,BJ1692050972227928064,2900
建新南区,顺义,顺义城,建新南区,56,南 北,2室1厅1卫,BJ1689610163729727488,3200
空港雅苑2号院,大兴,大兴机场空港,空港雅苑2号院,57,南,1室1厅1卫,BJ1689603409381949440,1500
建新北区,顺义,顺义城,建新北区,60,南 北,3室1厅1卫,BJ1689926676760231936,3500
天恒旭辉7号院,大兴,大兴新机场,天恒旭辉7号院,59,东,4房间2卫,BJ1692366723446996992,3100
金台园,怀柔,怀柔,金台园,88,南 北,3室2厅1卫,BJ1692469374205558784,2700
波普公社,大兴,枣园,波普公社,42,西北,1房间1卫,BJ1718136818169282560,3000
小街之春,通州,临河里,小街之春,53,南,1室1厅1卫,BJ1718152966592004096,3200
东亚首航国际,顺义,顺义其它,东亚首航国际,38,西,1房间1卫,BJ1718205557497659392,2600
三合南里,大兴,黄村中,三合南里,73,南 北,2室1厅1卫,BJ1718222224265052160,3500
荔景园,通州,武夷花园,荔景园,48,南,1室0厅1卫,BJ1718216433390845952,3200
天堂河南区,大兴,天宫院,天堂河南区,43,南,1室1厅1卫,BJ1718225198408269824,2500
朗芳园三区,通州,通州其它,朗芳园三区,53,南,1室1厅1卫,BJ1718283356107440128,3300
黑山A2区,门头沟,大峪,黑山A2区,65,南 北,2室1厅1卫,BJ1717745928170897408,3200
长城国际,通州,通州北苑,长城国际,44,东,1室1厅1卫,BJ1717825811291045888,3500
长丰园二区,大兴,科技园区,长丰园二区,39,南 北,2室1厅1卫,BJ1718548128811974656,3100
青春路,怀柔,怀柔,青春路,98,东 南,3室1厅2卫,BJ1691778419928334336,3100
九道湾北巷,东城,东四,九道湾北巷,14,南,1室0厅0卫,BJ1692024011652857856,2100
仓上小区,顺义,顺义城,仓上小区,63,南 北,1室1厅1卫,BJ1692050972227928064,2900
建新南区,顺义,顺义城,建新南区,56,南 北,2室1厅1卫,BJ1689610163729727488,3200
空港雅苑2号院,大兴,大兴机场空港,空港雅苑2号院,57,南,1室1厅1卫,BJ1689603409381949440,1500
建新北区,顺义,顺义城,建新北区,60,南 北,3室1厅1卫,BJ1689926676760231936,3500
天恒旭辉7号院,大兴,大兴新机场,天恒旭辉7号院,59,东,4房间2卫,BJ1692366723446996992,3100
金台园,怀柔,怀柔,金台园,88,南 北,3室2厅1卫,BJ1692469374205558784,2700
北平里,朝阳,首都机场,北平里,58,南 西北,2室1厅1卫,BJ1692488809846931456,3000
启航国际三期,房山,长阳,启航国际三期,66,南,1房间1卫,BJ1692442758519717888,2700
建新南区,顺义,顺义城,建新南区,67,南 北,2室1厅1卫,BJ1692444672825229312,3400
体育场路26号院,房山,良乡,体育场路26号院,60,南 北,2室1厅1卫,BJ1692534459124940800,2000
玉桥北里,通州,乔庄,玉桥北里,50,南 北,1室1厅1卫,BJ1713132149760065536,2700
丰西北里,丰台,五里店,丰西北里,53,南 北,1室1厅1卫,BJ1713170252000395264,3300
承泽苑,门头沟,滨河西区,承泽苑,73,南 北,2室1厅1卫,BJ1713176970457513984,3500
建新北区,顺义,顺义城,建新北区,53,南,2室1厅1卫,BJ1713399127477321728,3500
观音寺小区,大兴,观音寺,观音寺小区,62,南 北,2室1厅1卫,BJ1713390336857866240,3000
荣京丽都,亦庄开发区,亦庄,荣京丽都,34,东,2房间1卫,BJ1713410487791648768,3500
青塔芳园,丰台,青塔,青塔芳园,46,南,1室0厅1卫,BJ1713423929420283904,3200
康泽佳苑南区,房山,长阳,康泽佳苑南区,42,东南,1室1厅1卫,BJ1713513497444220928,3200
翠林漫步,房山,长阳,翠林漫步,54,南,1室1厅1卫,BJ1713416426598957056,3000
建新北区,顺义,顺义城,建新北区,60,南 北,2室1厅1卫,BJ1713402696423178240,3300
长虹小区,房山,良乡,长虹小区,70,南 北,2室1厅1卫,BJ1713485787330248704,2900
仓上小区,顺义,顺义城,仓上小区,69,南 北,1室1厅1卫,BJ1713484936209498112,3000
玉桥北里,通州,乔庄,玉桥北里,61,南 北,2室1厅1卫,BJ1711643680256819200,2800
建新南区,顺义,顺义城,建新南区,87,南 北,2室1厅1卫,BJ1675701715174686720,3400
双兴南区,顺义,顺义城,双兴南区,95,南 北,2室2厅1卫,BJ1675844258952642560,3500
东亚创展国际,顺义,后沙峪,东亚创展国际,41,东北,1房间1卫,BJ1688875376249405440,2950
沙坨宜家家园,顺义,顺义城,沙坨宜家家园,57,西,1室1厅1卫,BJ1689159036760489984,3300
乔庄东区,通州,乔庄,乔庄东区,50,西,1室0厅1卫,BJ1689236108480610304,3100
K2十里春风,通州,通州其它,K2十里春风,72,南 北,2室1厅1卫,BJ1689220444705521664,1100
北平里,朝阳,首都机场,北平里,58,南 西北,2室1厅1卫,BJ1692488809846931456,3000
启航国际三期,房山,长阳,启航国际三期,66,南,1房间1卫,BJ1692442758519717888,2700
建新南区,顺义,顺义城,建新南区,67,南 北,2室1厅1卫,BJ1692444672825229312,3400
体育场路26号院,房山,良乡,体育场路26号院,60,南 北,2室1厅1卫,BJ1692534459124940800,2000
高家园东街1号院,门头沟,大峪,高家园东街1号院,58,南,2室1厅1卫,BJ1692804514706358272,3400
天恒乐活城,房山,阎村,天恒乐活城,61,东北,1室1厅1卫,BJ1692738364110798848,2500
滨河小区,顺义,顺义城,滨河小区,68,南 北,1室1厅1卫,BJ1692744817479516160,3100
阳光水岸,顺义,顺义城,阳光水岸,75,南,1室1厅1卫,BJ1692759508373209088,3500
白露雅园东区,顺义,后沙峪,白露雅园东区,30,北,1房间0卫,BJ1692423263973539840,2700
沙河地质研究院家属楼,昌平,昌平其它,沙河地质研究院家属楼,52,南 北,2室1厅1卫,BJ1692515201280114688,3500
西潞园二里,房山,良乡,西潞园二里,74,南 北,2室1厅1卫,BJ1692462527100747776,2400
开园小区,密云,鼓楼街道,开园小区,99,南 北,2室1厅1卫,BJ1692531963178516480,2500
桥东街小区,门头沟,城子,桥东街小区,44,南,1室1厅1卫,BJ1692746688130711552,2500
首开熙悦广场,房山,长阳,首开熙悦广场,49,西 北,2房间1卫,BJ2884882573790543872,2900
果园新里北区,密云,果园街道,果园新里北区,89,南 北,3室2厅2卫,BJ2772451012076634112,2000
高家园东街1号院,门头沟,大峪,高家园东街1号院,58,南,2室1厅1卫,BJ1692804514706358272,3400
天恒乐活城,房山,阎村,天恒乐活城,61,东北,1室1厅1卫,BJ1692738364110798848,2500
滨河小区,顺义,顺义城,滨河小区,68,南 北,1室1厅1卫,BJ1692744817479516160,3100
阳光水岸,顺义,顺义城,阳光水岸,75,南,1室1厅1卫,BJ1692759508373209088,3500
白露雅园东区,顺义,后沙峪,白露雅园东区,30,北,1房间0卫,BJ1692423263973539840,2700
沙河地质研究院家属楼,昌平,昌平其它,沙河地质研究院家属楼,52,南 北,2室1厅1卫,BJ1692515201280114688,3500
西潞园二里,房山,良乡,西潞园二里,74,南 北,2室1厅1卫,BJ1692462527100747776,2400
开园小区,密云,鼓楼街道,开园小区,99,南 北,2室1厅1卫,BJ1692531963178516480,2500
桥东街小区,门头沟,城子,桥东街小区,44,南,1室1厅1卫,BJ1692746688130711552,2500
龙熙旭辉6號院,大兴,大兴新机场,龙熙旭辉6號院,61,南 北,4房间2卫,BJ2847132071326130176,3000
金隅自由筑,通州,临河里,金隅自由筑,55,西,2室1厅1卫,BJ1711647634655019008,3300
华远铭悦园,通州,临河里,华远铭悦园,76,南,2室1厅1卫,BJ1711664351456264192,3500
恒大未来城,大兴,义和庄,恒大未来城,21,南 北,2房间1卫,BJ1711680692099743744,3400
五里店南里,丰台,五里店,五里店南里,36,北,1室1厅1卫,BJ1711700473930579968,3100
佟馨家园C区,大兴,义和庄,佟馨家园C区,52,南,1室1厅1卫,BJ1711952810196598784,2900
云景里南大门,通州,梨园,云景里南大门,58,南 北,1室1厅1卫,BJ1711951387241218048,3400
北京太阳城,昌平,北七家,北京太阳城,72,西北,2房间1卫,BJ1711965040430546944,3100
康泽佳苑南区,房山,长阳,康泽佳苑南区,42,西 北,1室1厅1卫,BJ1713753410089517056,3100
火神庙商业中心,大兴,黄村中,火神庙商业中心,66,北,2房间1卫,BJ1713771714346745856,3500
康静里,朝阳,东坝,康静里,46,南,1室1厅1卫,BJ1713778488730714112,3500
熙旺中心,门头沟,滨河西区,熙旺中心,66,北,3房间1卫,BJ1712111887799287808,3000
蚕种场小区,房山,良乡,蚕种场小区,80,南 北,2室1厅1卫,BJ1712330277952421888,3100
馨港庄园二区,顺义,李桥,馨港庄园二区,56,南,1室1厅1卫,BJ1712351582764400640,3200
旭辉26街区,顺义,顺义其它,旭辉26街区,31,北,2房间1卫,BJ2855625817466617856,2700
义宾北区,顺义,顺义城,义宾北区,65,南 北,2室1厅1卫,BJ1712730831446867968,2600
黄村西里,大兴,黄村中,黄村西里,53,南 北,2室1厅1卫,BJ1712760497926832128,3400
北亚花园,昌平,北七家,北亚花园,81,南 北,2室1厅1卫,BJ1712721937412653056,3400
幸福东区,顺义,顺义城,幸福东区,78,南 北,2室1厅1卫,BJ1712774922012459008,3500
建新南区,顺义,顺义城,建新南区,51,东北,1室1厅1卫,BJ1713063354811023360,2800
康居南区,密云,果园街道,康居南区,71,南 北,2室2厅1卫,BJ1713094832798302208,1900
月季园东里,门头沟,滨河西区,月季园东里,57,南 北,2室1厅1卫,BJ1713107654752075776,3000
空港富苑3号院,大兴,大兴机场空港,空港富苑3号院,60,南,1室1厅1卫,BJ1608060893432643584,1600
亚澜湾,密云,鼓楼街道,亚澜湾,59,南,1室1厅1卫,BJ1638049078472343552,2000
密西花园三期,密云,果园街道,密西花园三期,101,南 北,3室2厅1卫,BJ1642076181475885056,2200
行宫园三里,房山,良乡,行宫园三里,78,东 西,2室1厅1卫,BJ1643928083767492608,2300
清城国际中心,大兴,黄村中,清城国际中心,41,东,1室0厅1卫,BJ1645028208690593792,2700
果园新里北区,密云,果园街道,果园新里北区,89,南 北,3室2厅2卫,BJ2772451012076634112,2000
玉桥南里,通州,玉桥,玉桥南里,74,南 北,2室1厅1卫,BJ1690909489240211456,3300
密西花园三期,密云,果园街道,密西花园三期,134,南 北,3室2厅2卫,BJ1688116404919730176,2800
高井,石景山,石景山其它,高井,55,南,2室1厅1卫,BJ1688051341294829568,3000
中海云熙,大兴,大兴其它,中海云熙,77,南 北,2室1厅1卫,BJ1688422937578700800,3000
炫立方,顺义,顺义其它,炫立方,46,西,1室1厅1卫,BJ1688427987101286400,2800
北京时代广场,房山,良乡,北京时代广场,66,东北,2房间1卫,BJ1702601547763941376,3100
卢沟桥南里,丰台,卢沟桥,卢沟桥南里,45,南 北,2室1厅1卫,BJ1702245145740574720,3500
滨河东里南区,大兴,枣园,滨河东里南区,57,南 北,2室1厅1卫,BJ1702245920394969088,3200
龙熙旭辉6號院,大兴,大兴新机场,龙熙旭辉6號院,61,南 北,4房间2卫,BJ2847132071326130176,3000
当代采育满庭春MOMA,大兴,大兴新机场洋房别墅区,当代采育满庭春MOMA,120,南 北,3室1厅1卫,BJ2884073267591913472,2500
旭辉26街区,顺义,顺义其它,旭辉26街区,31,北,2房间1卫,BJ2855625817466617856,2700
首开熙悦广场,房山,长阳,首开熙悦广场,49,西 北,2房间1卫,BJ2884882573790543872,2900
绿地启航社,房山,长阳,绿地启航社,55,西,1房间1卫,BJ1566407565972078592,2600
鼎顺嘉园,顺义,顺义其它,鼎顺嘉园,74,南,2室1厅1卫,BJ1710219743824183296,3500
源泉苑,通州,玉桥,源泉苑,70,南 北,2室1厅1卫,BJ1710257901555154944,3500
新马家园,顺义,马坡,新马家园,66,南,1室1厅1卫,BJ1710270366951145472,3000
旭辉26街区,顺义,顺义其它,旭辉26街区,27,北,2房间1卫,BJ1710269564379463680,3200
通瑞嘉苑东区,通州,潞苑,通瑞嘉苑东区,53,南,1室1厅1卫,BJ1710525573350031360,3400
北京时代广场,房山,良乡,北京时代广场,50,北,2房间1卫,BJ1710504705655832576,2800
玉皇庄小区,丰台,丰台其它,玉皇庄小区,61,南 北,2室1厅1卫,BJ1710230439295188992,3400
云景西里南区,通州,梨园,云景西里南区,46,北,1室1厅1卫,BJ1710232299213160448,2800
八角路小区,石景山,八角,八角路小区,35,南,2室0厅1卫,BJ1688542881230356480,2700
长安小区,密云,鼓楼街道,长安小区,77,南 北,2室1厅1卫,BJ1690938165746991104,2300
慈云寺,朝阳,红庙,慈云寺,24,南,1室0厅1卫,BJ1690925519282896896,3400
华远铭悦园,通州,临河里,华远铭悦园,58,南,1室1厅1卫,BJ1690994260993638400,3500
水岸雁栖,怀柔,怀柔,水岸雁栖,84,南 北,2室1厅1卫,BJ1691109284160471040,3500
滨河小区,顺义,顺义城,滨河小区,60,南 西 北,1室1厅1卫,BJ1691413424795287552,2500
航城广场,顺义,顺义其它,航城广场,40,南,2房间1卫,BJ1691669763727556608,3100
沿湖小区南区,密云,鼓楼街道,沿湖小区南区,83,南 北,2室2厅1卫,BJ1691730815538429952,2300
皓月园,门头沟,滨河西区,皓月园,58,西南,2室1厅1卫,BJ1691384089505955840,3200
兴政东里,大兴,黄村中,兴政东里,68,南 北,2室1厅1卫,BJ1691381307352809472,3500
金宝天阶,顺义,马坡,金宝天阶,55,北,2室1厅2卫,BJ1691663557835358208,3300
车站中里,大兴,黄村火车站,车站中里,71,南 北,2室1厅1卫,BJ1691421545366290432,3200
东亚创展国际,顺义,后沙峪,东亚创展国际,41,东北,1房间1卫,BJ1688875376249405440,2950
沙坨宜家家园,顺义,顺义城,沙坨宜家家园,57,西,1室1厅1卫,BJ1689159036760489984,3300
首地浣溪谷,大兴,南中轴机场商务区,首地浣溪谷,93,南 北,3室1厅1卫,BJ1702272269423738880,3300
大三尖,昌平,西关环岛,大三尖,73,南,2室1厅1卫,BJ1702259423575015424,2800
加州水郡四期,房山,长阳,加州水郡四期,57,南,1室1厅1卫,BJ1702296533061337088,2700
德茂小区,大兴,瀛海,德茂小区,54,南 北,2室1厅1卫,BJ1702631032198529024,3500
永华北里,大兴,黄村中,永华北里,74,南 北,2室1厅1卫,BJ1702891312027533312,3400
加州水郡三期,房山,长阳,加州水郡三期,53,南,1室1厅1卫,BJ1701097654269771776,2800
新城东里,通州,万达,新城东里,58,东,2室1厅1卫,BJ1701099704135188480,3300
辛店小区,大兴,观音寺,辛店小区,75,东 西,2室1厅1卫,BJ1701110247298433024,2900
前进花园一区,顺义,顺义城,前进花园一区,65,南 北,2室1厅1卫,BJ1702900422148096000,2500
旭辉E天地,房山,良乡,旭辉E天地,31,北,2房间1卫,BJ1702918092536938496,2550
住总如院,大兴,大兴新机场洋房别墅区,住总如院,115,南 北,4室2厅2卫,BJ1702971838826545152,3500
五里店9号院,丰台,五里店,五里店9号院,60,南 北,2室1厅1卫,BJ1703070592996999168,3500
瑞雪春堂,房山,良乡,瑞雪春堂,90,南,2室1厅1卫,BJ1703279048106442752,3500
中门寺街37号院,门头沟,门头沟其它,中门寺街37号院,65,南 北,2室1厅1卫,BJ1703296214973284352,3000
行宫园四里,房山,良乡,行宫园四里,121,南 北,3室1厅2卫,BJ1703333726445895680,3500
龙湖大名居,顺义,马坡,龙湖大名居,88,西南 北,2室1厅1卫,BJ1703317606913540096,3000
中国铁建顺鑫汇,顺义,顺义其它,中国铁建顺鑫汇,56,西,2房间1卫,BJ1701436997450596352,3000
中昂时代广场,门头沟,大峪,中昂时代广场,41,北,3房间1卫,BJ1701493805548568576,2900
车站中里,大兴,黄村火车站,车站中里,55,南 北,2室1厅1卫,BJ1701452323835871232,2600
南华园四区,怀柔,怀柔,南华园四区,80,南 北,3室1厅1卫,BJ1701547684508205056,2700
玉桥北里,通州,乔庄,玉桥北里,51,南 北,1室1厅1卫,BJ1710259130800799744,3200
八角路小区,石景山,八角,八角路小区,25,南,1室0厅1卫,BJ1710519404111855616,3000
云梦嘉苑,门头沟,石门营,云梦嘉苑,43,东,1室0厅1卫,BJ1710482850152710144,3200
金地未未来,顺义,顺义其它,金地未未来,42,东,2房间2卫,BJ1710487067659599872,3300
大峪小白楼,门头沟,大峪,大峪小白楼,45,南,1室0厅1卫,BJ1710530043781840896,2600
长韩路10号院,房山,长阳,长韩路10号院,65,西,3房间1卫,BJ1710541804639617024,3500
中海云筑,大兴,大兴新机场,中海云筑,87,南 北,3室2厅1卫,BJ1709115633846714368,3500
DBC加州小镇,通州,临河里,DBC加州小镇,42,南,1室0厅1卫,BJ1709083021186957312,3100
华远和墅,大兴,南中轴机场商务区,华远和墅,73,东 西,2室1厅1卫,BJ1709164155941945344,2800
玉桥南里,通州,玉桥,玉桥南里,53,南 北,1室1厅1卫,BJ1709135150870167552,3100
宏远临空总部港,顺义,顺义其它,宏远临空总部港,61,北,2房间1卫,BJ1709143781367873536,3000
乔庄东区,通州,乔庄,乔庄东区,50,西,1室0厅1卫,BJ1689236108480610304,3100
K2十里春风,通州,通州其它,K2十里春风,72,南 北,2室1厅1卫,BJ1689220444705521664,1100
开园小区,密云,鼓楼街道,开园小区,100,南 北,2室2厅2卫,BJ1689520737053835264,2600
东亚首航国际,顺义,顺义其它,东亚首航国际,38,北,1房间1卫,BJ1689505743461416960,2700
陶立楼,石景山,苹果园,陶立楼,52,南 北,2室1厅1卫,BJ1689635128722063360,3400
空港富苑3号院,大兴,大兴机场空港,空港富苑3号院,89,南,2室1厅1卫,BJ1689630455684399104,1800
旭辉E天地,房山,良乡,旭辉E天地,38,北,2房间1卫,BJ1692022948967219200,2500
黄村西里,大兴,黄村中,黄村西里,45,南 北,2室1厅1卫,BJ1692025795024781312,2800
东亚首航国际,顺义,顺义其它,东亚首航国际,53,西,2房间1卫,BJ1692037276848095232,3200
富乐社区一号院,怀柔,怀柔,富乐社区一号院,64,南 北,2室1厅1卫,BJ1691740014032977920,2300
青春路,怀柔,怀柔,青春路,98,东 南,3室1厅2卫,BJ1691778419928334336,3100
鸿坤七星长安,门头沟,滨河西区,鸿坤七星长安,51,南,2房间1卫,BJ1701549525782495232,3200
西环里,昌平,西关环岛,西环里,69,南,2室1厅1卫,BJ1701788981089271808,3300
熙兆大厦,大兴,天宫院,熙兆大厦,46,南,2房间1卫,BJ1703336464110059520,3300
玉桥南里,通州,玉桥,玉桥南里,55,南 北,1室1厅1卫,BJ1703369534309662720,2500
荔景园,通州,武夷花园,荔景园,61,北,1室1厅1卫,BJ1703643409324965888,3400
康泽佳苑南区,房山,长阳,康泽佳苑南区,41,东,1室1厅1卫,BJ1703672498601590784,2700
晓月新苑,丰台,卢沟桥,晓月新苑,45,西北,1室0厅1卫,BJ1703742363249147904,3300
燕西华府,丰台,丰台其它,燕西华府,60,南,2室1厅1卫,BJ1671846545235902464,2800
果园西里,密云,果园街道,果园西里,89,南 北,2室2厅1卫,BJ1672445815332798464,2000
建新南区,顺义,顺义城,建新南区,61,南 北,2室1厅1卫,BJ1672617536539066368,3500
龙湖香醍漫步四区北区,顺义,马坡,龙湖香醍漫步四区北区,39,南,1室0厅1卫,BJ1676178228806418432,2200
龙熙顺景丁区,大兴,大兴新机场,龙熙顺景丁区,126,西北,2室1厅2卫,BJ1676555338674864128,3000
东高地,丰台,万源,东高地,42,南 北,1室1厅1卫,BJ1676823365995724800,3300
长安小区,密云,鼓楼街道,长安小区,101,南 北,2室2厅1卫,BJ1676911084377735168,2200
青碳局胡同,东城,交道口,青碳局胡同,9,东,1室0厅1卫,BJ1677132384002113536,2100
西关北路,昌平,西关环岛,西关北路,72,南 北,2室1厅1卫,BJ1677546339061202944,3200
黄村西里,大兴,黄村中,黄村西里,43,南 北,2室1厅1卫,BJ1676885917555490816,3300
车站北里,大兴,黄村火车站,车站北里,51,南,2室1厅1卫,BJ1677986768370008064,3000
空港富苑2号院,大兴,大兴机场空港,空港富苑2号院,60,南,1室1厅1卫,BJ1677964800610533376,1580
港馨家园西区,顺义,顺义城,港馨家园西区,90,南 北,2室1厅1卫,BJ1673269288305164288,3400
兴政东里,大兴,黄村中,兴政东里,70,东 西,2室1厅1卫,BJ1677623239498530816,3400
众美城,大兴,大兴新机场,众美城,82,南,2室1厅1卫,BJ1677960212658520064,2900
桥东街小区,门头沟,城子,桥东街小区,67,南 北,2室1厅1卫,BJ1678236595074891776,2800
空港雅苑1号院,大兴,大兴机场空港,空港雅苑1号院,80,南 北,2室1厅1卫,BJ1678256076987826176,1700
香悦四季,顺义,马坡,香悦四季,41,南,1房间1卫,BJ1678625877279113216,2300
鸿坤七星长安,门头沟,滨河西区,鸿坤七星长安,50,南,2房间1卫,BJ1678969283645800448,2950
义和庄东里,大兴,黄村火车站,义和庄东里,73,南 北,1室1厅1卫,BJ1678333417093070848,3100
建明里小区,昌平,西关环岛,建明里小区,50,北,1室1厅1卫,BJ1678298063535341568,2800
红松园1号院,朝阳,东坝,红松园1号院,33,南,1室1厅1卫,BJ1678608549971755008,3000
广宁村,石景山,苹果园,广宁村,58,南 北,2室1厅1卫,BJ1696055398831751168,2800
长桥园公寓,通州,通州北苑,长桥园公寓,53,南,1室1厅1卫,BJ1698898219834015744,2500
云景西里南区,通州,梨园,云景西里南区,57,南 北,2室1厅1卫,BJ1685632711919665152,2500
五所家属院,通州,梨园,五所家属院,81,南 北,3室1厅1卫,BJ1697091213426950144,3200
西营前街,通州,万达,西营前街,24,北,1室1厅1卫,BJ1718848210811748352,2980
兆丰园,丰台,青塔,兆丰园,67,东南,2室1厅1卫,BJ1713121218858582016,3500
水恋晶城,通州,武夷花园,水恋晶城,55,南,1室0厅1卫,BJ1717808752444309504,3200
紫荆园,通州,武夷花园,紫荆园,88,南 北,2室1厅1卫,BJ1710249940250263552,3500
东关家园,房山,良乡,东关家园,83,南 北,2室2厅1卫,BJ1693510223425175552,3000
开利园小区,怀柔,怀柔,开利园小区,85,南 北,2室1厅1卫,BJ1693547563229118464,2500
檀城西区,密云,鼓楼街道,檀城西区,112,南 北,3室2厅1卫,BJ1692753824160153600,3300
昊天温泉家园,房山,良乡,昊天温泉家园,72,南 北,2室1厅1卫,BJ1692866908581265408,2500
源泉苑,通州,玉桥,源泉苑,70,南 北,2室1厅1卫,BJ1692853077331148800,3300
炫立方,顺义,顺义其它,炫立方,46,南 北,1室1厅1卫,BJ1667397892953866240,3300
房山超级蜂巢,房山,良乡,房山超级蜂巢,40,南,1室1厅1卫,BJ1667820181566521344,2400
榆垡新城嘉园A区,大兴,大兴机场空港,榆垡新城嘉园A区,88,南 北,2室1厅1卫,BJ1667497567048433664,1800
佳和宜园,顺义,马坡,佳和宜园,75,南,2室1厅1卫,BJ1659125002198319104,3000
大兴金茂悦,大兴,大兴其它,大兴金茂悦,74,南,2室1厅1卫,BJ1678683749010636800,3000
空港合苑2号院,大兴,大兴机场空港,空港合苑2号院,89,南 北,2室1厅1卫,BJ1678725747587416064,1800
东亚华欣湾,怀柔,怀柔,东亚华欣湾,76,东,4房间1卫,BJ1678994580642463744,2300
南平里,朝阳,首都机场,南平里,58,东 南 北,2室1厅1卫,BJ1678980268897075200,3300
东关一区,怀柔,怀柔,东关一区,100,南 北,3室1厅1卫,BJ1678721460106952704,3500
三嘉信苑,海淀,海淀北部新区,三嘉信苑,30,西,1室0厅1卫,BJ1678989611763761152,3200
胜利小区,顺义,顺义城,胜利小区,45,南,1室1厅1卫,BJ1679359098115588096,2600
金台园,怀柔,怀柔,金台园,96,南 北,3室1厅1卫,BJ1679460258847653888,3500
洋桥北里,丰台,洋桥,洋桥北里,41,南 北,1室1厅1卫,BJ1705491745539620864,2500
宇航小区,大兴,旧宫,宇航小区,74,南 北,3室1厅1卫,BJ1698983186630967296,3300
南华园一区,怀柔,怀柔,南华园一区,88,南 北,3室1厅1卫,BJ1682233217605697536,1600
顶秀美泉小镇A区,怀柔,怀柔,顶秀美泉小镇A区,89,南 北,2室1厅1卫,BJ1694983991284727808,2000
丰西北里,丰台,五里店,丰西北里,68,南 北,2室1厅1卫,BJ1709806154642620416,3300
广宁村,石景山,苹果园,广宁村,59,南 北,2室1厅1卫,BJ1695802749813260288,3000
模式口西里,石景山,苹果园,模式口西里,62,南,2室1厅1卫,BJ1692471030875947008,3000
青年公寓,石景山,苹果园,青年公寓,44,东,1室0厅1卫,BJ1704097811974324224,3500
科印小区,通州,通州北苑,科印小区,60,南 北,2室1厅1卫,BJ1650122301003268096,2500
长桥园公寓,通州,通州北苑,长桥园公寓,115,南 北,2室1厅1卫,BJ1716802750815141888,3500
北苑67号院,通州,通州北苑,北苑67号院,38,南,1室1厅1卫,BJ1712083505787174912,3500
杨庄北街3号院,通州,通州北苑,杨庄北街3号院,43,南,1室1厅1卫,BJ1716716709613666304,3500
云景里南大门,通州,梨园,云景里南大门,89,南 北,2室1厅2卫,BJ1709512961963327488,3500
苏荷时代,通州,果园,苏荷时代,44,南,1室0厅1卫,BJ1717775454565302272,3400
西营前街,通州,万达,西营前街,76,南 北,2室1厅1卫,BJ2816640778535968768,3200
摩卡空间,通州,万达,摩卡空间,67,东南,1室1厅1卫,BJ1718572481830191104,3500
摩卡空间,通州,万达,摩卡空间,37,南,1室0厅1卫,BJ1718107787474501632,3300
裕龙一区,顺义,顺义城,裕龙一区,85,南 北,2室1厅1卫,BJ1692844159422955520,3300
