title,location,building_location1,building_location2,area,direction,type,description,price
万科高第,高新,兴园,万科高第,277,南,3室2厅2卫,HF1695755739131281408,5200
招商公园1872,新站,东站,招商公园1872,439,南 西北,3室2厅2卫,HF2892764733801234432,4500
安高城市天地,蜀山,稻香村,安高城市天地,142,南,3室2厅2卫,HF1719290657538834432,4200
阳光上南怡园,包河,周谷堆,阳光上南怡园,340,南,1室1厅1卫,HF1689225596795617280,5000
华润凯旋门,政务,荷叶地,华润凯旋门,113,南,3室2厅2卫,HF1683419820286017536,5500
滨湖一号,包河,工业园,滨湖一号,150,南,3室3厅3卫,HF1674247491647700992,5500
华润大厦,政务,荷叶地,华润大厦,154,东,3室0厅0卫,HF1719196969726902272,11000
华润昆仑御,滨湖新区,烟墩,华润昆仑御,114,南,1室1厅1卫,HF1707704257798471680,8000
蔚蓝商务港,政务,荷叶地,蔚蓝商务港,150,西,1室0厅0卫,HF1719276667945353216,9500
蓝光雍锦半岛,高新,长宁,蓝光雍锦半岛,138,南,4室2厅2卫,HF2844139822917099520,4200
华府骏苑二期,蜀山,南七,华府骏苑二期,153,南,3室3厅2卫,HF1573507897864749056,4000
岭湖墅,高新,蜀麓,岭湖墅,246,南,4室2厅2卫,HF1706290516842250240,6000
金域华府,蜀山,西园,金域华府,113,东 南 北,3室1厅1卫,HF1696733954108817408,4000
拓基金座,高新,天乐,拓基金座,191,南,1室0厅0卫,HF1684141999856287744,7900
名郡生活广场,蜀山,南七,名郡生活广场,215,南 北,3室2厅1卫,HF1699390498805907456,8600
国能首府九号,庐阳,林店,国能首府九号,86,北,1室1厅1卫,HF1700005082017300480,6500
万科森林公园观庭,庐阳,森林公园,万科森林公园观庭,119,南,3室2厅2卫,HF1700005897708765184,4000
新地中心,政务,荷叶地,新地中心,99,南,2室2厅1卫,HF1699994770362859520,5800
尚成花园,高新,兴园,尚成花园,183,南,1室0厅0卫,HF1690994881066958848,4900
CBC拓基广场,蜀山,新产业园,CBC拓基广场,112,南,1室1厅1卫,HF1691009639610580992,4000
绿城百合公寓,蜀山,南七,绿城百合公寓,139,南,3室1厅2卫,HF1691051440220405760,4200
华南城紫荆名都馨园,肥西,肥西,华南城紫荆名都馨园,90,南,2室1厅1卫,HF1672471083212603392,5000
合肥金融港,滨湖新区,滨湖世纪,合肥金融港,170,南,4室1厅0卫,HF1672475153608474624,9300
天珑广场,政务,荷叶地,天珑广场,101,南,3室2厅1卫,HF1672938139150188544,5000
宝湾国际,长丰,北城,宝湾国际,280,南 北,5室0厅1卫,HF1673557122752708608,7560
南翔汽车智慧新城,包河,工业园,南翔汽车智慧新城,252,南 西北,1室0厅0卫,HF1673535508233322496,5800
澜溪镇,高新,天乐,澜溪镇,192,南 北,5室3厅2卫,HF1673197126013681664,7800
新华学府春天,蜀山,南七,新华学府春天,155,南,4室2厅2卫,HF1682985228177506304,4200
东方蓝海五期,滨湖新区,环湖CBD,东方蓝海五期,117,东,3室3厅3卫,HF1682969560279416832,10000
栢悦中心,政务,荷叶地,栢悦中心,66,北,1室0厅0卫,HF2905892937424707584,4650
海亮兰郡,庐阳,森林公园,海亮兰郡,315,南 北,5室3厅3卫,HF1564976790257008640,6000
蔚蓝商务港,政务,荷叶地,蔚蓝商务港,160,南,2室0厅0卫,HF1565205168704716800,10000
葛洲坝紫郡府,滨湖新区,方兴,葛洲坝紫郡府,115,南,3室2厅2卫,HF1566806822227017728,8000
置地栢悦公馆,政务,荷叶地,置地栢悦公馆,143,南,3室2厅2卫,HF1565264860877422592,7500
和昌中心,包河,工业园,和昌中心,97,东南,1室0厅0卫,HF1569256207837822976,4500
禹洲天玺,肥西,繁华新园,禹洲天玺,87,东,1室0厅0卫,HF1637327054246510592,6800
西湖国际广场,蜀山,稻香村,西湖国际广场,130,南,1室1厅1卫,HF1636316339679264768,5500
合肥云谷智慧金融城,滨湖新区,烟墩,合肥云谷智慧金融城,133,南,4室2厅2卫,HF1691051017367453696,4000
广利花园南区,蜀山,西园,广利花园南区,192,北,1室1厅0卫,HF1691294324790132736,16000
绿地海顿公馆A,包河,周谷堆,绿地海顿公馆A,141,南 北,3室2厅2卫,HF1691303568679632896,4500
万达银座,滨湖新区,环湖CBD,万达银座,160,南,1室1厅1卫,HF1691328673505869824,6500
西湖国际广场,蜀山,稻香村,西湖国际广场,170,南,1室1厅1卫,HF1691322376152678400,8000
中南樾府,高新,长宁,中南樾府,52,北,1室0厅0卫,HF1691323506416943104,4500
中南樾府,高新,长宁,中南樾府,51,北,1室0厅0卫,HF1691318153226747904,4300
中海滨湖公馆,滨湖新区,环湖CBD,中海滨湖公馆,127,南,3室2厅2卫,HF1691433575817150464,5000
中侨中心,政务,笔架山,中侨中心,79,南,1室0厅1卫,HF1691669872410361856,4800
万科中心,庐阳,四里河,万科中心,170,东南,3室1厅0卫,HF1691722537521643520,11200
政务壹号,政务,荷叶地,政务壹号,54,南,1室1厅1卫,HF1691685715437420544,4500
天鹅湖MOMΛ,政务,荷叶地,天鹅湖MOMΛ,97,南 北,3室2厅1卫,HF1701550657321828352,7000
成套局宿舍,庐阳,逍遥津,成套局宿舍,71,南,3室1厅1卫,HF1701571120970334208,8300
维也纳森林花园,蜀山,南七,维也纳森林花园,120,南,3室2厅2卫,HF1701804538882686976,4000
CBC拓基广场,蜀山,新产业园,CBC拓基广场,350,南,7室1厅0卫,HF1701875972111859712,14000
岸上玫瑰,政务,笔架山,岸上玫瑰,108,东南,3室2厅2卫,HF1701882708189249536,5300
白鹭苑,蜀山,三里庵,白鹭苑,196,南 北,3室2厅2卫,HF1683354054488489984,5800
华润大厦,政务,荷叶地,华润大厦,87,南,1室0厅0卫,HF1683341520524017664,5655
富广大厦,包河,包公,富广大厦,433,南 北,5室1厅0卫,HF1683333540491558912,20000
鼎鑫BOSS中心,蜀山,西园,鼎鑫BOSS中心,180,西南,1室0厅0卫,HF1683453496495439872,8000
大唐国际公寓,蜀山,南七,大唐国际公寓,179,南,1室1厅1卫,HF1683692636126314496,7500
万达未来塔,滨湖新区,环湖CBD,万达未来塔,109,西南,1室1厅0卫,HF1683770258428526592,4900
元一高尔夫别墅二期,长丰,北城,元一高尔夫别墅二期,352,南,5室2厅3卫,HF1683782367979765760,16000
万科中心,庐阳,四里河,万科中心,125,南,1室0厅0卫,HF1684110444005949440,8500
置地广场写字楼,政务,荷叶地,置地广场写字楼,156,南,4室1厅0卫,HF1684461140970569728,9500
宝业城市绿苑西区,瑶海,和平路,宝业城市绿苑西区,116,南,3室2厅1卫,HF1682716169628286976,4500
德必庐州,庐阳,三孝口,德必庐州,183,东 南,1室0厅0卫,HF1682976860050292736,12199
德必庐州,庐阳,三孝口,德必庐州,204,南,1室0厅0卫,HF1682975877769461760,12857
尚泽大都会,经开,莲花,尚泽大都会,95,南 北,3室2厅1卫,HF1682985905863786496,4000
绿地瀛海国际大厦,包河,周谷堆,绿地瀛海国际大厦,107,南,1室1厅1卫,HF1683028222255562752,5200
和昌中央城邦,包河,工业园,和昌中央城邦,220,南,1室0厅0卫,HF1683680599644045312,11667
蓝海国际A座,政务,荷叶地,蓝海国际A座,72,南,1室1厅1卫,HF1683483056767238144,4000
万科中心,庐阳,四里河,万科中心,125,南,1室0厅1卫,HF1683744384291438592,8750
颐园世家,政务,笔架山,颐园世家,140,南 北,3室2厅2卫,HF1636362114090139648,6000
玉承和花园,瑶海,胜利路,玉承和花园,152,东北,1室0厅1卫,HF1636324600642011136,4600
西湖国际广场,蜀山,稻香村,西湖国际广场,58,南 北,1室0厅0卫,HF1636945595522351104,7200
置地栢悦湾北区,肥西,肥西,置地栢悦湾北区,182,南,5室2厅2卫,HF1638501166578925568,4000
中铁国际城广园,庐阳,杏花村,中铁国际城广园,70,南,2室2厅1卫,HF1638835137120567296,9800
祥源金港湾,高新,长宁,祥源金港湾,140,南,4室2厅2卫,HF1639214498646589440,4000
九华华林家园,蜀山,南七,九华华林家园,280,北,1室1厅1卫,HF1639843819333615616,27000
徽商国际大厦,庐阳,三孝口,徽商国际大厦,167,南,3室2厅1卫,HF1640568276272545792,4000
中海城,肥东,肥东,中海城,280,南,1室1厅1卫,HF1640621088297713664,14000
新华大厦,庐阳,三孝口,新华大厦,115,西北,3室1厅1卫,HF1640571553621999616,4200
新地中心,政务,荷叶地,新地中心,99,南,2室2厅1卫,HF1640946371487858688,5000
文一云河湾,瑶海,龙岗,文一云河湾,72,南,1室0厅0卫,HF1641015594734059520,6500
宝文大厦,瑶海,长淮,宝文大厦,230,南,5室2厅1卫,HF1641352122349912064,7000
绿地国际花都蓝蝶苑,政务,笔架山,绿地国际花都蓝蝶苑 ,104,南,3室2厅1卫,HF1641668348745875456,4500
融创滨湖印,滨湖新区,方兴,融创滨湖印,227,南,5室2厅3卫,HF1701957201335156736,17000
鑫鹏大厦,蜀山,琥珀,鑫鹏大厦,170,东南,4室2厅1卫,HF1702225441902821376,6500
葛洲坝玖珑府,经开,芙蓉,葛洲坝玖珑府,90,西南,未知室1厅0卫,HF1702265880081072128,4500
置地广场写字楼,政务,荷叶地,置地广场写字楼,142,南,4室1厅1卫,HF1702266540386156544,9500
长江西路998号,蜀山,新产业园,长江西路998号,370,南,4室1厅1卫,HF1700134183306788864,14800
禹洲绿城蘭园,滨湖新区,方兴,禹洲绿城蘭园,138,南 北,4室2厅2卫,HF1700456904607662080,5800
文一塘溪津门,滨湖新区,烟墩,文一塘溪津门,600,南 北,6室3厅3卫,HF1700382536338767872,33000
置地投资广场,蜀山,琥珀,置地投资广场,344,南,3室1厅0卫,HF1683776215502028800,22000
合肥融创一号院融公馆,政务,荷叶地,合肥融创一号院融公馆,137,南,4室2厅2卫,HF1684139502911619072,15000
金丰广场,庐阳,双岗,金丰广场,220,东南,1室1厅1卫,HF1684089685334294528,12000
华地学府名都,蜀山,南七,华地学府名都,195,南,5室2厅2卫,HF1684056049625071616,11800
融创滨湖印,滨湖新区,方兴,融创滨湖印,288,南,4室2厅2卫,HF1684161600178618368,7500
绿地中心,包河,常青,绿地中心,304,南,5室1厅1卫,HF1641409602664792064,6750
万达公馆,包河,包公,万达公馆,199,东 西,4室2厅3卫,HF1642157890963767296,7900
滨湖世纪城福徽苑,滨湖新区,滨湖世纪,滨湖世纪城福徽苑,246,南,4室2厅3卫,HF1642090323167412224,6700
一里洋房,经开,芙蓉,一里洋房,130,南,1室0厅0卫,HF1642458696250294272,8000
宝湾国际,长丰,北城,宝湾国际,902,南,1室0厅0卫,HF1642457843388907520,17000
南艳瑞景,经开,海恒,南艳瑞景,256,南,4室2厅2卫,HF1642479930518274048,7350
建发雍龙府,包河,常青,建发雍龙府,120,南 北,3室2厅2卫,HF1642733884338601984,5900
大华国际港,经开,莲花,大华国际港,130,北,2室0厅1卫,HF1636282181770805248,5200
置地栢悦公馆,政务,荷叶地,置地栢悦公馆,126,南,3室2厅2卫,HF1631162769996775424,5700
文一豪门金地,滨湖新区,烟墩,文一豪门金地,147,南,4室1厅1卫,HF1631156983094575104,4000
中海财富广场,滨湖新区,环湖CBD,中海财富广场,1227,东南,1室0厅0卫,HF1633776431920054272,61000
华地紫园,高新,兴园,华地紫园,129,南,3室2厅1卫,HF1634022297431965696,4000
国瑞大厦,蜀山,五里墩,国瑞大厦,120,南,1室0厅0卫,HF1634061215359565824,5000
置地财富广场,庐阳,亳州,置地财富广场,246,南,4室1厅0卫,HF1634490449936777216,12800
蓝光雍锦半岛,高新,长宁,蓝光雍锦半岛,287,南 北,5室2厅4卫,HF2891418243107389440,5000
华地学府名都,蜀山,南七,华地学府名都,181,南,4室2厅2卫,HF2889119476459520000,13000
万科未来之光,肥东,肥东,万科未来之光,240,南,6室3厅3卫,HF2876126739460005888,6000
乐富强御龙湾,政务,笔架山,乐富强御龙湾,145,南,3室2厅2卫,HF2905171037535092736,4300
栢悦中心,政务,荷叶地,栢悦中心,66,南,1室0厅0卫,HF2905889405686792192,4650
九溪江南,经开,芙蓉,九溪江南,286,东南,6室2厅3卫,HF1567855672760991744,5900
合肥金融港,滨湖新区,滨湖世纪,合肥金融港,160,南,3室0厅0卫,HF1570732478933499904,11000
置地栢悦公馆,政务,荷叶地,置地栢悦公馆,180,南,4室2厅2卫,HF1570698311743045632,5500
恒生阳光城,包河,芜湖路,恒生阳光城,130,西,1室0厅0卫,HF1572885678176337920,4800
恒大中央广场,瑶海,胜利路,恒大中央广场,124,南,3室2厅2卫,HF1572866548765294592,4500
天鹅湖畔小区,政务,笔架山,天鹅湖畔小区,155,南,4室2厅2卫,HF1573271113855664128,5000
国际花都丹若苑,政务,荷叶地,国际花都丹若苑,137,南,3室2厅2卫,HF1697153708527190016,4000
新都会环球购物广场,包河,周谷堆,新都会环球购物广场,166,东南,1室1厅2卫,HF1697540718546911232,4500
政务壹号,政务,荷叶地,政务壹号,145,南,4室2厅2卫,HF1697595787376066560,8500
保利海上五月花,滨湖新区,环湖CBD,保利海上五月花,127,南 北,4室2厅2卫,HF1697820269973864448,4200
绿地瀛海国际大厦,包河,周谷堆,绿地瀛海国际大厦,124,南,1室1厅0卫,HF1697895885322584064,5600
融创城创瑾园,经开,芙蓉,融创城创瑾园,129,南,4室2厅2卫,HF1697913539798237184,4000
长江大厦,庐阳,逍遥津,长江大厦,365,南,1室1厅0卫,HF1698172743968620544,10000
滨湖时光印象,滨湖新区,烟墩,滨湖时光印象,800,东 南 西 北,4室2厅0卫,HF1698552421468340224,50000
加侨悦山国际,蜀山,新产业园,加侨悦山国际,170,西南,2室0厅1卫,HF1703359478960750592,27200
万达未来塔,滨湖新区,环湖CBD,万达未来塔,222,南 北,1室0厅0卫,HF1703989781643395072,10608
维C派,肥西,桃花工业园,维C派,97,南,1室0厅1卫,HF1704089033832923136,6000
拓基金座,高新,天乐,拓基金座,191,东南 南,3室2厅0卫,HF1704349245022142464,9000
蔚蓝商务港,政务,荷叶地,蔚蓝商务港,69,东南,1室1厅0卫,HF1704362329765838848,4000
平安家园,蜀山,西园,平安家园,160,南,4室2厅1卫,HF1704384195477897216,4200
千城大厦,滨湖新区,滨湖世纪,千城大厦,201,东,1室0厅0卫,HF1704414500398039040,7000
天鹅湖万达广场,政务,笔架山,天鹅湖万达广场,160,南,3室1厅1卫,HF1704418281512763392,9800
合肥融创一号院融公馆,政务,荷叶地,合肥融创一号院融公馆,61,西,1室0厅0卫,HF1704489749282029568,6000
万达中心名宅,包河,包公,万达中心名宅,139,南 北,4室2厅2卫,HF1607299788376637440,4100
英唐合肥科技产业园,高新,蜀麓,英唐合肥科技产业园,1160,南 北,8室0厅2卫,HF1608330867623591936,44080
亲湖苑B区,滨湖新区,环湖CBD,亲湖苑B区,111,北,1室0厅0卫,HF1608755497123446784,5000
金保合肥中心,包河,包公,金保合肥中心,160,南,1室0厅1卫,HF1609788764253585408,8000
蓝鼎海棠湾,高新,天乐,蓝鼎海棠湾,133,南,3室2厅2卫,HF1609866534790889472,4000
信旺华府骏苑,蜀山,南七,信旺华府骏苑,72,西,2室2厅1卫,HF1609136590867660800,4000
鑫鹏大厦,蜀山,琥珀,鑫鹏大厦,140,东 东南 南,4室1厅1卫,HF1609054685358981120,6500
西环中心广场,蜀山,南七,西环中心广场,320,南,5室3厅2卫,HF2895470606114373632,19500
水墨兰庭,政务,笔架山,水墨兰庭,115,南,3室2厅2卫,HF2897110462729043968,4200
祥源上城国际百合苑,庐阳,杏林,祥源上城国际百合苑,88,东 西,2室2厅1卫,HF2896199719259226112,6500
原树提香,肥西,桃花工业园,原树提香,292,南 北,5室3厅3卫,HF2898524389660434432,5000
华润凯旋门,政务,荷叶地,华润凯旋门,170,南,3室2厅2卫,HF2903596997812690944,10000
栢悦中心,政务,荷叶地,栢悦中心,66,北,1室0厅0卫,HF2905892937424707584,4650
海亮兰郡,庐阳,森林公园,海亮兰郡,315,南 北,5室3厅3卫,HF1564976790257008640,6000
蔚蓝商务港,政务,荷叶地,蔚蓝商务港,160,南,2室0厅0卫,HF1565205168704716800,10000
葛洲坝紫郡府,滨湖新区,方兴,葛洲坝紫郡府,115,南,3室2厅2卫,HF1566806822227017728,8000
置地栢悦公馆,政务,荷叶地,置地栢悦公馆,143,南,3室2厅2卫,HF1565264860877422592,7500
和昌中心,包河,工业园,和昌中心,97,东南,1室0厅0卫,HF1569256207837822976,4500
禹洲天玺,肥西,繁华新园,禹洲天玺,87,东,1室0厅0卫,HF1637327054246510592,6800
西湖国际广场,蜀山,稻香村,西湖国际广场,130,南,1室1厅1卫,HF1636316339679264768,5500
颐园世家,政务,笔架山,颐园世家,140,南 北,3室2厅2卫,HF1636362114090139648,6000
玉承和花园,瑶海,胜利路,玉承和花园,152,东北,1室0厅1卫,HF1636324600642011136,4600
西湖国际广场,蜀山,稻香村,西湖国际广场,58,南 北,1室0厅0卫,HF1636945595522351104,7200
置地栢悦湾北区,肥西,肥西,置地栢悦湾北区,182,南,5室2厅2卫,HF1638501166578925568,4000
金丰广场,庐阳,双岗,金丰广场,320,南,6室2厅1卫,HF1571720532322156544,17850
恒生阳光城,包河,芜湖路,恒生阳光城,314,东南,1室0厅0卫,HF1575075222518759424,12000
融创城融福园,经开,芙蓉,融创城融福园,120,南,3室2厅1卫,HF1577520943729737728,4000
原树提香,肥西,桃花工业园,原树提香,263,南,4室2厅1卫,HF1577240423045267456,6300
万科时代之光,滨湖新区,方兴,万科时代之光,142,南,4室2厅2卫,HF1576403905481277440,4800
新地中心,政务,荷叶地,新地中心,218,南,4室2厅3卫,HF1578377979652734976,23000
安庆路147号,庐阳,三孝口,安庆路147号,35,南 北,1室1厅1卫,HF1578291924228374528,6200
CBD中央广场,庐阳,三孝口,CBD中央广场,113,南 北,1室0厅2卫,HF2880290825152512000,4300
文一品一墅,政务,兴园,文一品一墅,330,南,5室2厅2卫,HF2886081145592610816,8000
万科时代之光,滨湖新区,方兴,万科时代之光,114,南,3室3厅3卫,HF2886218596156186624,5500
沪浦工业园,高新,蜀麓,沪浦工业园,212,北,1室0厅0卫,HF2885581474072379392,7400
恒生阳光城,包河,芜湖路,恒生阳光城,131,南,1室1厅1卫,HF2894820973679755264,13000
万科蓝山二期,滨湖新区,方兴,万科蓝山二期,94,南,3室2厅1卫,HF1698572574046289920,4000
发能太阳海岸,政务,笔架山,发能太阳海岸,156,南,4室2厅2卫,HF1698326079405555712,4000
华邦蜀山里,蜀山,新产业园,华邦蜀山里,2100,南,9室9厅9卫,HF1698612659571654656,250000
招商雍华府,滨湖新区,方兴,招商雍华府,39,南,1室1厅1卫,HF1698628583246790656,4700
琥珀五环城和风阁,政务,荷叶地,琥珀五环城和风阁,127,南,4室2厅1卫,HF1698645570710667264,4300
禹洲绿城蘭园,滨湖新区,方兴,禹洲绿城蘭园,139,南,4室2厅2卫,HF1698905578237067264,4500
新地中心,政务,荷叶地,新地中心,148,南,1室1厅1卫,HF1696473361451843584,22500
绿地中心,包河,常青,绿地中心,210,南,1室1厅0卫,HF1696535388962684928,10000
天珑广场,政务,荷叶地,天珑广场,98,南,3室2厅2卫,HF1696498794708860928,4000
置地广场写字楼,政务,荷叶地,置地广场写字楼,141,南,4室1厅1卫,HF1696487886137851904,9000
合作经济广场,庐阳,三孝口,合作经济广场,86,南,2室1厅1卫,HF1696761635156262912,5500
新加坡花园城,蜀山,井岗镇,新加坡花园城,230,南 北,4室2厅2卫,HF1704465564761587712,6500
新加坡花园城,蜀山,井岗镇,新加坡花园城,230,南,4室2厅2卫,HF1704464831404310528,6500
祥源城三期,高新,长宁,祥源城三期,83,南,2室1厅1卫,HF1704437195554684928,7000
千城大厦,滨湖新区,滨湖世纪,千城大厦,149,北,1室0厅0卫,HF1704443689469739008,5215
千城大厦,滨湖新区,滨湖世纪,千城大厦,214,南,1室0厅0卫,HF1704440122453262336,7490
西环中心广场,蜀山,南七,西环中心广场,150,南,2室1厅0卫,HF1704788429427965952,7600
信地城市广场,瑶海,长淮,信地城市广场,160,南,3室1厅1卫,HF1704778431008342016,6000
中海财富广场,滨湖新区,环湖CBD,中海财富广场,240,南,1室1厅0卫,HF1697575924184121344,10800
徽商城市庭院,高新,天乐,徽商城市庭院,385,南,5室3厅3卫,HF1697563999949815808,25000
绿地瀛海国际大厦,包河,周谷堆,绿地瀛海国际大厦,140,南,2室2厅1卫,HF1697897941206827008,6300
新华学府花园,蜀山,南七,新华学府花园,102,西,1室1厅1卫,HF1697927510307635200,8000
奥园城市天地,蜀山,新产业园,奥园城市天地,151,南,2室1厅0卫,HF1698179932066152448,18000
华夏茶里水街,包河,工业园,华夏茶里水街,106,南,1室1厅1卫,HF1610143765442330624,7000
龙湖春江郦城,瑶海,龙岗,龙湖春江郦城,242,东南,1室0厅0卫,HF1590183509681504256,6800
富广大厦,包河,包公,富广大厦,260,南,4室1厅0卫,HF1595707600828104704,9500
旭辉御府,滨湖新区,烟墩,旭辉御府,299,南 北,4室2厅3卫,HF1603629946226343936,6000
安粮东怡金融广场,庐阳,三孝口,安粮东怡金融广场,222,南,2室1厅0卫,HF1602944471840849920,8800
中昇融智文化科技园,蜀山,新产业园,中昇融智文化科技园,396,南,1室0厅1卫,HF1605118347169497088,14000
北雁湖金茂湾,高新,长宁,北雁湖金茂湾,192,南,4室1厅4卫,HF1606131473994219520,4000
万科城市之光,庐阳,四里河,万科城市之光,165,南 北,4室2厅2卫,HF1605469745006510080,4200
绿地海顿公馆A,包河,周谷堆,绿地海顿公馆A,142,南,3室2厅2卫,HF1607983370799677440,4500
英唐合肥科技产业园,高新,蜀麓,英唐合肥科技产业园,1160,南 北,7室0厅2卫,HF1608331636246577152,44080
奥园城市天地,蜀山,新产业园,奥园城市天地,95,南,1室1厅0卫,HF1608703989929476096,12000
合作经济广场,庐阳,三孝口,合作经济广场,95,南,2室2厅1卫,HF1610977830009569280,5800
华润凯旋门二期,政务,荷叶地,华润凯旋门二期,110,南,3室2厅1卫,HF1612437320688992256,7000
置地栢悦湾北区,肥西,肥西,置地栢悦湾北区,182,南 北,5室2厅2卫,HF1612345544066203648,4200
中铁国际城广园,庐阳,杏花村,中铁国际城广园,70,南,2室2厅1卫,HF1638835137120567296,9800
祥源金港湾,高新,长宁,祥源金港湾,140,南,4室2厅2卫,HF1639214498646589440,4000
九华华林家园,蜀山,南七,九华华林家园,280,北,1室1厅1卫,HF1639843819333615616,27000
徽商国际大厦,庐阳,三孝口,徽商国际大厦,167,南,3室2厅1卫,HF1640568276272545792,4000
中海城,肥东,肥东,中海城,280,南,1室1厅1卫,HF1640621088297713664,14000
文一名门学府里,高新,长宁,文一名门学府里,76,东 南,1室1厅0卫,HF2894229740200132608,5000
恒大华府,政务,兴园,恒大华府,185,南 北,3室2厅2卫,HF2891163564909789184,4500
华润凯旋门,政务,荷叶地,华润凯旋门,327,南,3室2厅2卫,HF2891882221848248320,9000
华润凯旋门二期,政务,荷叶地,华润凯旋门二期,138,南,3室2厅2卫,HF2889946034652856320,5500
汇金大厦,蜀山,三里庵,汇金大厦,250,南,1室0厅0卫,HF2897776552580759552,10000
置地栢悦公馆,政务,荷叶地,置地栢悦公馆,235,南,3室2厅3卫,HF2904952147345424384,25000
华邦蜀山别院,高新,蜀麓,华邦蜀山别院,231,南 北,4室2厅3卫,HF2904474867107897344,5000
滨湖世纪城徽贵苑,滨湖新区,滨湖世纪,滨湖世纪城徽贵苑,121,南,4室2厅2卫,HF2903751670331097088,4200
栢悦中心,政务,荷叶地,栢悦中心,66,北,1室0厅0卫,HF2905892080435855360,4650
北辰旭辉中心,庐阳,森林公园,北辰旭辉中心,124,北,1室0厅0卫,HF1696840579700228096,6200
星海四季经典园,包河,望湖,星海四季经典园,186,南,5室2厅2卫,HF1696851914190225408,4500
建发雍龙府,包河,常青,建发雍龙府,119,南,3室2厅1卫,HF1688049835086708736,4800
和地蓝湾,包河,周谷堆,和地蓝湾,167,南,5室2厅0卫,HF1688465314854993920,5500
滨湖金茂悦,滨湖新区,方兴,滨湖金茂悦,148,南,4室2厅2卫,HF1688743989299118080,4000
联合一村,庐阳,双岗,联合一村,98,南,3室2厅1卫,HF1688905632041664512,3999
蓝鼎观湖苑,滨湖新区,滨湖世纪,蓝鼎观湖苑,111,南,3室2厅2卫,HF1689141316111302656,4000
金隅南七里,蜀山,稻香村,金隅南七里,137,南,4室2厅2卫,HF1689148146363400192,4300
合肥融创一号院融公馆,政务,荷叶地,合肥融创一号院融公馆,136,南 北,4室2厅2卫,HF1698932129028636672,9000
华邦世贸城,政务,荷叶地,华邦世贸城,135,南 北,4室2厅2卫,HF1698973891378020352,5400
