title,location,building_location1,building_location2,area,direction,type,description,price
星河传奇二期,龙华区,红山,星河传奇二期,51,东南,1室1厅1卫,SZ1695270545328701440,4800
高发城驰苑,福田区,皇岗,高发城驰苑,38,西南,1室1厅1卫,SZ1647989575399768064,5100
宝树台,福田区,华强北,宝树台,32,东,1室0厅1卫,SZ1648982144615186432,4800
佳兆业可园三期,龙岗区,布吉关,佳兆业可园三期,70,东北,2室2厅1卫,SZ1653267005635035136,5000
华浩源四期景园,龙岗区,布吉石芽岭,华浩源四期景园,95,南,3室2厅2卫,SZ1653960050726666240,5000
趣园,福田区,车公庙,趣园,52,北,1室1厅1卫,SZ1654822843961049088,5000
宝能悦澜山花园,龙岗区,龙岗中心城,宝能悦澜山花园,87,南,5室2厅2卫,SZ1655158844151562240,5000
宝树台,福田区,华强北,宝树台,32,东,1室0厅1卫,SZ1655139054708064256,4800
星港名苑,盐田区,盐田港,星港名苑,92,南,3室2厅1卫,SZ1655428058691141632,5000
凉果街2号大院,罗湖区,东门,凉果街2号大院,72,东 东南,3室1厅1卫,SZ1628619944960720896,5000
深房传麒景苑,福田区,香梅北,深房传麒景苑,27,北,1室0厅1卫,SZ1629425358887452672,4900
御峰园,龙岗区,平湖,御峰园,115,北,4室2厅2卫,SZ1631248134740901888,5000
会展湾水岸,宝安区,福永,会展湾水岸,90,南,3室2厅2卫,SZ1697252461128974336,4800
莲花二村,福田区,莲花,莲花二村,41,南 北,1室1厅1卫,SZ1658718769880498176,5100
新银座华庭,罗湖区,罗湖口岸,新银座华庭,66,北,2室2厅1卫,SZ1692531828398751744,5100
幸福万象,罗湖区,罗湖口岸,幸福万象,49,北,2室1厅2卫,SZ1665945525741944832,5000
康桥紫郡,龙岗区,丹竹头,康桥紫郡,98,南,3室2厅2卫,SZ1715263104117374976,5000
泊林花园,罗湖区,翠竹,泊林花园,45,西,1室1厅1卫,SZ1715268610542272512,5000
贝悦汇大厦,罗湖区,翠竹,贝悦汇大厦,32,东南,1室1厅1卫,SZ1709509443491725312,4800
世界金融中心,罗湖区,万象城,世界金融中心,46,南,2室1厅2卫,SZ1711609295277129728,5000
振业城一期,龙岗区,横岗,振业城一期,103,东,3室2厅1卫,SZ1688914732746014720,5000
心语家园,南山区,前海,心语家园,40,东南,1室1厅1卫,SZ1713597637388664832,5000
花样年花乡,宝安区,宝安中心,花样年花乡,38,东南,1室1厅1卫,SZ1714613410374615040,4800
中海大山地南区,龙岗区,横岗,中海大山地南区,98,南,4室2厅2卫,SZ1708092565066088448,5000
铂金时代罗湖,罗湖区,罗湖口岸,铂金时代罗湖,62,东南,2室1厅1卫,SZ1706258372627529728,4800
瑞景华庭,南山区,前海,瑞景华庭,42,东南,1室1厅1卫,SZ1706230147784376320,4800
雅景居,宝安区,新安,雅景居,70,东南,2室2厅1卫,SZ1702524771687727104,5000
中润百分百公寓,南山区,南山中心,中润百分百公寓,38,南,1室0厅1卫,SZ1707599126071345152,4800
深华园南山区,南山区,南山中心,深华园南山区,50,南,2室1厅1卫,SZ1711228250014875648,5000
花好园,福田区,上下沙,花好园,41,西北,1室1厅1卫,SZ1706229453555761152,4977
旭飞华达园,罗湖区,百仕达,旭飞华达园,57,南,2室1厅1卫,SZ1703248348917530624,5100
明德公馆,罗湖区,翠竹,明德公馆,42,南,1室1厅1卫,SZ1715338586661847040,5000
恒邦壹峯,福田区,华强北,恒邦壹峯,29,南,1室1厅1卫,SZ1710929933749977088,4800
深发花园,罗湖区,黄贝岭,深发花园,72,南,2室1厅1卫,SZ1700807583880708096,5000
鹏湾花园一村,盐田区,沙头角,鹏湾花园一村,79,南,3室2厅1卫,SZ1713056155271430144,5000
时代骄子大厦,南山区,南山中心,时代骄子大厦,48,南,1室1厅1卫,SZ1672107671370596352,5100
中洲湾-中洲滨海商业中心,福田区,上下沙,中洲湾-中洲滨海商业中心,36,南,1室1厅1卫,SZ1683676428169641984,4800
阳光绿地家园,罗湖区,百仕达,阳光绿地家园,56,东北,2室1厅1卫,SZ1687179275171528704,5000
星河时代,龙岗区,大运新城,星河时代,89,东 西,3室2厅2卫,SZ1657961268457242624,5000
有福楼,宝安区,福永,有福楼,106,南,3室2厅1卫,SZ1705524095275237376,4800
黄贝岭华侨新村,罗湖区,黄贝岭,黄贝岭华侨新村,86,东南,3室2厅1卫,SZ1684808096016236544,4800
中粮一品澜山花园,坪山区,坪山,中粮一品澜山花园,125,东南,4室2厅2卫,SZ1694666929014308864,5000
红梅苑,福田区,梅林,红梅苑,42,南,1室1厅1卫,SZ1630877289505882112,4900
鹏湾花园一村,盐田区,沙头角,鹏湾花园一村,92,东,3室2厅2卫,SZ1594626134979379200,5000
中央悦城,龙岗区,龙岗中心城,中央悦城,141,南,4室2厅2卫,SZ1664638092385976320,5000
前海铂寓,宝安区,碧海,前海铂寓,86,东南,3室2厅1卫,SZ1710251934306271232,5000
卓越星源,龙岗区,平湖,卓越星源,91,东南,3室2厅1卫,SZ1710614690830221312,4800
融创智汇大厦,龙华区,龙华中心,融创智汇大厦,50,南,2室1厅1卫,SZ1648925096330395648,4800
鸿荣源天俊,龙华区,民治,鸿荣源天俊,47,南,1室1厅1卫,SZ1662753964375932928,5000
新地中央,光明区,公明,新地中央,82,西南,2室2厅1卫,SZ1672610098767200256,5000
万科千林山居二期（万科清林径）,龙岗区,龙岗中心城,万科千林山居二期（万科清林径）,147,南 北,4室2厅2卫,SZ1704520417663778816,5000
旭飞华达园,罗湖区,百仕达,旭飞华达园,57,南,2室1厅1卫,SZ1699005915199438848,5000
城市山谷三期,南山区,科技园,城市山谷三期,44,南,1室0厅1卫,SZ1701097406138941440,5000
万科时代广场,龙岗区,龙岗中心城,万科时代广场,64,西南,3室2厅2卫,SZ1697252151367041024,4800
幸福城公寓,龙华区,龙华中心,幸福城公寓,53,东南,1室1厅1卫,SZ1686728220444983296,5000
马古岭小区,罗湖区,翠竹,马古岭小区,84,东南 南,4室1厅1卫,SZ2903598991910371328,5000
世界金融中心,罗湖区,万象城,世界金融中心,46,北,2室1厅1卫,SZ1692861898061512704,5000
翠都花园,罗湖区,翠竹,翠都花园,87,南,3室1厅1卫,SZ1658052256135643136,4800
花样年花郡,宝安区,宝安中心,花样年花郡,38,东南,1室1厅1卫,SZ1713050500489805824,4900
泊林花园,罗湖区,翠竹,泊林花园,46,南,1室1厅1卫,SZ1705846868937801728,4800
华浩源四期景园,龙岗区,布吉石芽岭,华浩源四期景园,95,南,3室2厅2卫,SZ1699779060927823872,4800
龙光玖龙台,光明区,公明,龙光玖龙台,78,西南,2室2厅2卫,SZ1699659098489880576,4800
翠拥华庭一期,罗湖区,百仕达,翠拥华庭一期,59,南,2室1厅1卫,SZ1621348460177391616,5000
新银座华庭,罗湖区,罗湖口岸,新银座华庭,68,西北,2室1厅1卫,SZ1687430360876449792,5000
陶润懿峰,龙华区,观澜,陶润懿峰,89,南,4室2厅2卫,SZ1695814305515044864,5000
恒明ONE,龙岗区,龙岗中心城,恒明ONE,88,南,5室2厅1卫,SZ1696035636802224128,5000
金洲嘉丽园,龙岗区,坂田,金洲嘉丽园,72,南,2室2厅1卫,SZ1714666724546052096,4800
前海金岸,南山区,南头,前海金岸,30,西南,1室1厅1卫,SZ1712432927817596928,5000
世界金融中心,罗湖区,万象城,世界金融中心,39,西北,2室1厅2卫,SZ1705443650361622528,4800
同泰时代中心,宝安区,福永,同泰时代中心,65,南,2室2厅1卫,SZ1709191945386983424,4800
深纺大院,罗湖区,翠竹,深纺大院,81,南,2室2厅1卫,SZ1698654014083694592,4800
红树绿洲,福田区,福田保税区,红树绿洲,59,东北,2室1厅1卫,SZ1688381231097446400,5000
富驰大厦,龙华区,龙华中心,富驰大厦,86,东南 南,3室2厅1卫,SZ1661941730980659200,5000
万家灯火,龙华区,梅林关,万家灯火,76,南,3室2厅1卫,SZ1683839086764228608,4900
东关珺府,坪山区,坪山,东关珺府,90,南,3室2厅2卫,SZ1712058347731025920,5000
花语馨,龙岗区,布吉街,花语馨,89,南,3室2厅2卫,SZ1709074490790510592,5000
天安云谷产业园二期,龙岗区,坂田,天安云谷产业园二期,44,南,2室1厅1卫,SZ1642428424721006592,4800
水岸新都一期,龙岗区,龙岗双龙,水岸新都一期,128,南,4室2厅3卫,SZ1650120121127010304,5000
华浩源四期景园,龙岗区,布吉石芽岭,华浩源四期景园,92,北,3室2厅2卫,SZ1714240375817764864,5000
南园新村,福田区,华强南,南园新村,63,西南,3室1厅1卫,SZ1706572973982351360,5100
有福楼,宝安区,福永,有福楼,106,南,3室2厅1卫,SZ1705524095275237376,4800
红梅苑,福田区,梅林,红梅苑,42,南,1室1厅1卫,SZ1630877289505882112,4900
瑞昌大厦,福田区,皇岗,瑞昌大厦,47,东,2室1厅1卫,SZ1642738945085145088,4800
佳兆业金御佳园,龙岗区,平湖,佳兆业金御佳园,87,西,3室1厅2卫,SZ1674390293580873728,5000
31区水口花园,宝安区,新安,31区水口花园,93,东南,3室2厅2卫,SZ1703361093872648192,5000
保利24季,大鹏新区,大鹏半岛,保利24季,106,东南,4室2厅2卫,SZ1713899920651452416,5000
罗湖金岸大厦,罗湖区,罗湖口岸,罗湖金岸大厦,62,东,2室1厅1卫,SZ1701086058353000448,4800
四海公寓,南山区,蛇口,四海公寓,35,南,1室0厅1卫,SZ1716680307672875008,5000
50区开屏中心,宝安区,翻身,50区开屏中心,76,东南,3室2厅1卫,SZ1717041996645793792,5000
35区公路局宿舍,宝安区,新安,35区公路局宿舍,105,西南,3室2厅2卫,SZ1675712709074616320,5000
鸿威鸿景华庭南区,龙岗区,龙岗中心城,鸿威鸿景华庭南区,160,南,4室2厅2卫,SZ1633823077173297152,4800
富通V都会,宝安区,西乡,富通V都会,67,东南,2室2厅1卫,SZ1671506109938008064,5000
松泉公寓,罗湖区,布心,松泉公寓,74,南,3室2厅1卫,SZ1692796167399669760,4850
旭飞华达园,罗湖区,百仕达,旭飞华达园,57,南,2室1厅1卫,SZ1703248348917530624,5100
明德公馆,罗湖区,翠竹,明德公馆,42,南,1室1厅1卫,SZ1715338586661847040,5000
恒邦壹峯,福田区,华强北,恒邦壹峯,29,南,1室1厅1卫,SZ1710929933749977088,4800
华天花园,宝安区,新安,华天花园,99,东,3室2厅1卫,SZ1704379636793737216,5000
星都·梅沙天邸,盐田区,梅沙,星都·梅沙天邸,89,东南,3室2厅2卫,SZ1697946245139529728,5000
滢水山庄,龙华区,民治,滢水山庄,74,南,2室2厅1卫,SZ1656228864885522432,4800
庆福园大厦,福田区,华强南,庆福园大厦,37,东南,2室1厅1卫,SZ1606611283925270528,5000
水岸新都一期,龙岗区,龙岗双龙,水岸新都一期,134,南,5室2厅3卫,SZ1608088022476128256,5000
盛铭居,龙华区,民治,盛铭居,76,东南,3室2厅1卫,SZ1689536415613845504,5000
星河传奇二期,龙华区,红山,星河传奇二期,52,东南,1室1厅1卫,SZ1685608231704985600,4800
中央悦城,龙岗区,龙岗中心城,中央悦城,150,东南 南,4室2厅2卫,SZ1673231215848587264,5000
前海铂寓,宝安区,碧海,前海铂寓,78,南,2室1厅1卫,SZ1707320537409126400,5000
新世界鹿茵翠地,罗湖区,莲塘,新世界鹿茵翠地,73,西,3室1厅1卫,SZ1709529300211859456,5000
深发花园,罗湖区,黄贝岭,深发花园,71,东南,2室1厅1卫,SZ1709766951443628032,4800
爵士大厦,罗湖区,万象城,爵士大厦,40,南,1室0厅1卫,SZ1711384679015251968,4800
会展湾水岸,宝安区,福永,会展湾水岸,90,南,3室2厅2卫,SZ1697252461128974336,4800
莲花二村,福田区,莲花,莲花二村,41,南 北,1室1厅1卫,SZ1658718769880498176,5100
万科天誉,龙岗区,龙岗中心城,万科天誉,89,南,3室2厅2卫,SZ1707614517443166208,5000
满京华云著一期,宝安区,松岗,满京华云著一期,83,南,3室2厅1卫,SZ1708056906653761536,5000
京基御景印象二期,坪山区,坪山,京基御景印象二期,144,南,4室2厅2卫,SZ1705500184219222016,4800
康达尔花园二期,龙岗区,布吉大芬,康达尔花园二期,88,南,3室2厅2卫,SZ1711998818033074176,4800
庐山花园,罗湖区,罗湖口岸,庐山花园,67,北,2室2厅1卫,SZ1691713013448441856,5000
华丽花园,罗湖区,螺岭,华丽花园,88,东南,3室2厅1卫,SZ1686679155703283712,5000
左庭右院南区,龙岗区,丹竹头,左庭右院南区,118,南 北,3室2厅2卫,SZ1712104361036873728,5000
缔馨园,福田区,石厦,缔馨园,38,北,1室1厅1卫,SZ1673548515382394880,5000
天峦湖,坪山区,坪山,天峦湖,87,北,3室2厅1卫,SZ1697089682426298368,4800
宝岗花园,罗湖区,笋岗,宝岗花园,90,南,3室1厅1卫,SZ1715663774267998208,5000
花好园,福田区,上下沙,花好园,35,南,1室0厅1卫,SZ1696857340696854528,4800
滨江新村,福田区,上步,滨江新村,78,南,2室1厅1卫,SZ1710240730238156800,5000
东关珺府,坪山区,坪山,东关珺府,89,东南,3室2厅2卫,SZ1711957549818839040,5000
阳光第五季,龙岗区,坂田,阳光第五季,74,南,2室2厅1卫,SZ1714238993068982272,5100
好来居,南山区,南山中心,好来居,38,东南,1室1厅1卫,SZ1706174733642366976,5000
美丽365花园,龙华区,龙华中心,美丽365花园,94,南,3室2厅2卫,SZ1646375379591495680,4800
花语岸,龙岗区,布吉街,花语岸,83,东,3室2厅1卫,SZ1710590201874612224,4800
绿地新都会,光明区,公明,绿地新都会,98,西南,3室2厅2卫,SZ1697211823465431040,5000
海雅缤纷城,宝安区,新安,海雅缤纷城,50,西南,1室1厅1卫,SZ1707268080557621248,4800
长城盛世家园一期,福田区,莲花,长城盛世家园一期,45,北,1室1厅1卫,SZ1698988436519649280,4800
汇邦名都花园,宝安区,石岩,汇邦名都花园,80,南,2室2厅1卫,SZ1701244756387954688,4900
宝瑞轩,福田区,福田保税区,宝瑞轩,44,北,1室1厅1卫,SZ1700428461681672192,5000
前海铂寓,宝安区,碧海,前海铂寓,85,西南,2室2厅1卫,SZ1705507624289566720,4500
龙光玖钻,龙华区,红山,龙光玖钻,39,东南,2室1厅2卫,SZ1717095880017838080,4500
书香门第上河坊,龙华区,梅林关,书香门第上河坊,52,东南,2室2厅1卫,SZ1701644184508694528,4700
花语岸,龙岗区,布吉街,花语岸,68,东北,2室2厅1卫,SZ1717071549007134720,4500
旭飞华达园,罗湖区,百仕达,旭飞华达园,50,西,2室1厅1卫,SZ1717514296113496064,4500
金水湾御园,盐田区,盐田港,金水湾御园,71,西南,2室2厅1卫,SZ1701065717106868224,4500
星河时代,龙岗区,大运新城,星河时代,153,西南,4室2厅2卫,SZ1674734722162360320,4500
会展湾·中港广场,宝安区,沙井,会展湾·中港广场,84,南,2室1厅1卫,SZ1686674724517576704,4500
茵悦之生花园二期,龙岗区,布吉水径,茵悦之生花园二期,138,南,3室2厅1卫,SZ1705793522424086528,4500
龙园山庄,罗湖区,清水河,龙园山庄,105,南,3室2厅1卫,SZ2867405609924567040,4500
佳兆业山海城家园一期,盐田区,盐田港,佳兆业山海城家园一期,71,东南,2室2厅1卫,SZ1715679531525734400,4500
青年城邦园,龙华区,龙华中心,青年城邦园,60,东北,2室1厅1卫,SZ1699310568382398464,4500
城市天地广场,罗湖区,万象城,城市天地广场,42,东南,1室1厅1卫,SZ1700381270258745344,4500
置地逸轩,罗湖区,春风路,置地逸轩,43,东,1室1厅1卫,SZ1708762087875936256,4250
华联城市商务中心,南山区,南山中心,华联城市商务中心,30,东南,1室0厅1卫,SZ1717172939113103360,4690
泰华君逸世家,宝安区,宝安中心,泰华君逸世家,47,西南,1室1厅1卫,SZ1704780124051734528,4500
城市主场,福田区,八卦岭,城市主场,45,东南,2室1厅1卫,SZ1710275980142051328,4700
宝树台,福田区,华强北,宝树台,32,东,1室0厅1卫,SZ1715641227673600000,4400
港岛银座,罗湖区,地王,港岛银座,68,南,1室1厅1卫,SZ1703618167764418560,4500
深蓝季节,南山区,后海,深蓝季节,26,西,1室0厅1卫,SZ1712823001273073664,4300
花样年花郡,宝安区,宝安中心,花样年花郡,38,西南,1室1厅1卫,SZ1717592961144848384,4700
广东省银行大厦,罗湖区,罗湖口岸,广东省银行大厦,69,东,2室1厅1卫,SZ1710953600185794560,4300
国际名园,罗湖区,春风路,国际名园,46,东,1室1厅1卫,SZ1708427152476602368,4500
远洋新干线二期,龙岗区,龙岗中心城,远洋新干线二期,89,东南,3室2厅2卫,SZ1710571913094365184,4600
宝创红禧公馆,宝安区,西乡,宝创红禧公馆,60,东南,2室1厅1卫,SZ1703000365772832768,4500
港岛银座,罗湖区,地王,港岛银座,59,东南,1室1厅1卫,SZ1702522373946736640,4300
全盛紫悦龙庭,龙岗区,龙岗中心城,全盛紫悦龙庭,82,东南,3室2厅1卫,SZ1719622049497874432,4500
名居广场,龙岗区,龙岗中心城,名居广场,68,南,2室1厅1卫,SZ1677947578898972672,4500
翡翠星光园,龙岗区,布吉关,翡翠星光园,67,东,2室2厅1卫,SZ1699625971793002496,4500
万象新园,南山区,南山中心,万象新园,38,北,2室1厅1卫,SZ1658106019462512640,4500
宝树台,福田区,华强北,宝树台,32,东,1室0厅1卫,SZ1719211049757966336,4500
金地名津,福田区,皇岗,金地名津,45,西南,1室1厅1卫,SZ1719570207770411008,4300
水岸新都四五期,龙岗区,龙岗双龙,水岸新都四五期,142,南,3室2厅2卫,SZ1714262829667713024,4300
水岸新都四五期,龙岗区,龙岗双龙,水岸新都四五期,140,南,4室2厅2卫,SZ1714516446857396224,4300
港岛银座,罗湖区,地王,港岛银座,41,西南,1室0厅1卫,SZ1682346668655116288,4300
丽阳天下,福田区,石厦,丽阳天下,37,东南,1室0厅1卫,SZ1709529371540193280,4500
金地上塘道二期,龙华区,红山,金地上塘道二期,34,北,2室1厅1卫,SZ1713421023786827776,4400
银座金钻,罗湖区,春风路,银座金钻,45,南,1室1厅1卫,SZ1713826210741485568,4400
众冠花园,南山区,西丽,众冠花园,45,南,1室1厅1卫,SZ1697844112251682816,4300
观澜湖科技创新中心,龙华区,观澜,观澜湖科技创新中心,35,南,1室1厅1卫,SZ1613168181457715200,4500
碧桐湾,盐田区,沙头角,碧桐湾,64,东南,2室2厅1卫,SZ1691016790768877568,4500
THETOWN乐城,龙岗区,大运新城,THETOWN乐城,89,南,3室2厅2卫,SZ1712695431680491520,4600
仙桐馨苑,罗湖区,莲塘,仙桐馨苑,96,南,3室2厅1卫,SZ1718919840946716672,4500
广东省银行大厦,罗湖区,罗湖口岸,广东省银行大厦,79,南,2室1厅1卫,SZ1701529033218457600,4500
理想家园,龙岗区,布吉关,理想家园,62,南,2室2厅1卫,SZ1687881943712006144,4300
英郡年华花园二期,龙岗区,丹竹头,英郡年华花园二期,83,西南,3室2厅1卫,SZ1657264027362918400,4400
培森大厦,罗湖区,东门,培森大厦,53,东南,1室1厅1卫,SZ1631208068807131136,4600
翡翠公寓,罗湖区,翠竹,翡翠公寓,33,东北,2室1厅1卫,SZ1676163055722954752,4300
绿景大公馆,龙岗区,大运新城,绿景大公馆,88,南,3室2厅2卫,SZ1697604334482620416,4700
嘉华花园东区,宝安区,西乡,嘉华花园东区,66,西南,2室2厅1卫,SZ1718574167290281984,4500
君逸华府,罗湖区,布心,君逸华府,44,西南,1室1厅1卫,SZ1699021736047017984,4500
众冠花园,南山区,西丽,众冠花园,45,南,1室0厅1卫,SZ1716113940217331712,4500
金地上塘道一期,龙华区,红山,金地上塘道一期,65,北,2室1厅1卫,SZ1709518867841155072,4600
保利上城,龙岗区,龙岗中心城,保利上城,87,西南,3室2厅1卫,SZ1605191642283769856,4500
翡翠明珠花园,南山区,南头,翡翠明珠花园,35,西,1室0厅1卫,SZ1707735936508362752,4600
隆盛花园,龙岗区,横岗,隆盛花园,97,西南,3室2厅1卫,SZ1706157572857266176,4500
桦润馨居C区,龙华区,龙华中心,桦润馨居C区,91,东南,3室2厅1卫,SZ1699429983774048256,4600
理想家园,龙岗区,布吉关,理想家园,82,南,2室2厅1卫,SZ1691064524171378688,4300
深宝住宅区,罗湖区,翠竹,深宝住宅区,78,东南,2室1厅1卫,SZ1702983744329089024,4500
万科时代广场,龙岗区,龙岗中心城,万科时代广场,64,南,2室1厅2卫,SZ1693148086051799040,4500
泰富华悦都会,坪山区,坪山,泰富华悦都会,87,东南,3室2厅2卫,SZ1690227564041207808,4500
万科金色领域,宝安区,福永,万科金色领域,77,南,2室2厅1卫,SZ1715693689998671872,4600
会展湾东城,宝安区,沙井,会展湾东城,85,西北,2室2厅1卫,SZ1693593201891344384,4500
泰华苑,宝安区,翻身,泰华苑,55,西南,2室1厅1卫,SZ1708060851761577984,4500
35区住宅楼,宝安区,新安,35区住宅楼,99,南,3室2厅1卫,SZ2701427354810449920,4500
荣德SPACE,龙岗区,横岗,荣德SPACE,70,东南,2室2厅1卫,SZ1687002667496243200,4500
金茂礼都,福田区,华强北,金茂礼都,42,东南,1室1厅1卫,SZ1690676838013075456,4600
卓弘星辰,龙岗区,横岗,卓弘星辰,89,南,3室2厅2卫,SZ1690013891767042048,4500
中海怡瑞山居,龙岗区,布吉石芽岭,中海怡瑞山居,94,东南,3室2厅2卫,SZ1619241964425707520,4500
颐安都会中央二期,龙岗区,大运新城,颐安都会中央二期,89,北,3室2厅2卫,SZ1715650700727287808,4500
宝树台,福田区,华强北,宝树台,32,东,1室0厅1卫,SZ1719211049757966336,4500
金地名津,福田区,皇岗,金地名津,45,西南,1室1厅1卫,SZ1719570207770411008,4300
泰康轩,福田区,车公庙,泰康轩,35,东北,1室0厅1卫,SZ1712432911287844864,4300
万事达名苑一期,罗湖区,百仕达,万事达名苑一期,54,北,2室1厅1卫,SZ1690744233880715264,4700
书香门第上河坊,龙华区,梅林关,书香门第上河坊,43,西南,2室1厅1卫,SZ1652270692386734080,4500
翠华花园,罗湖区,黄贝岭,翠华花园,76,东南,3室2厅1卫,SZ1589272911166832640,4700
港城蓝山雅园,盐田区,盐田港,港城蓝山雅园,84,东南 南,3室2厅1卫,SZ1667378458461732864,4500
佳兆业城市广场五期,龙岗区,坂田,佳兆业城市广场五期,52,西,2室1厅1卫,SZ1717447268656742400,4600
中城康桥花园一期,龙岗区,丹竹头,中城康桥花园一期,93,北,3室2厅2卫,SZ1703442649505071104,4600
翠景大厦,罗湖区,翠竹,翠景大厦,65,南,2室1厅1卫,SZ1683336394983866368,4500
时代景苑,宝安区,福永,时代景苑,93,南,3室2厅2卫,SZ1706298090161438720,4500
银座金钻,罗湖区,春风路,银座金钻,56,南,2室1厅1卫,SZ1632672862844223488,4400
宝创红禧公馆,宝安区,西乡,宝创红禧公馆,54,东南,2室1厅1卫,SZ1713498144735494144,4500
御河堤,福田区,上步,御河堤,38,西,1室0厅1卫,SZ1663466864707108864,4400
城市主场,福田区,八卦岭,城市主场,45,东北,1室0厅1卫,SZ1703240652604571648,4300
卓弘星辰,龙岗区,横岗,卓弘星辰,89,东南,3室2厅2卫,SZ1708347003332722688,4500
国际市长交流中心,南山区,红树湾,国际市长交流中心,39,东南,1室0厅1卫,SZ1719280952493998080,4300
颐安都会中央四期,龙岗区,大运新城,颐安都会中央四期,89,南 北,3室2厅2卫,SZ1701591550447845376,4500
金地上塘道二期,龙华区,红山,金地上塘道二期,34,北,2室1厅1卫,SZ1713421023786827776,4400
御河堤,福田区,上步,御河堤,38,西,1室0厅1卫,SZ1663466864707108864,4400
花语岸,龙岗区,布吉街,花语岸,68,东北,2室2厅1卫,SZ1717071549007134720,4500
深宝住宅区,罗湖区,翠竹,深宝住宅区,97,南,3室2厅1卫,SZ1608035637271724032,4600
东海丽景花园,盐田区,盐田港,东海丽景花园,110,南 北,3室2厅2卫,SZ1690967556099145728,4500
龙园山庄,罗湖区,清水河,龙园山庄,80,南,3室2厅1卫,SZ1656649447423082496,4300
星河时代,龙岗区,大运新城,星河时代,153,西南,4室2厅2卫,SZ1674734722162360320,4500
金水湾御园,盐田区,盐田港,金水湾御园,71,西南,2室2厅1卫,SZ1701065717106868224,4500
茵悦之生花园二期,龙岗区,布吉水径,茵悦之生花园二期,138,南,3室2厅1卫,SZ1705793522424086528,4500
怡乐花园,龙岗区,丹竹头,怡乐花园,158,南,5室2厅2卫,SZ2789974384004308992,4500
越海家园,福田区,竹子林,越海家园,30,西南,1室0厅1卫,SZ1701517980438888448,4500
洪湖二街14号大院,罗湖区,洪湖,洪湖二街14号大院,85,南,3室1厅1卫,SZ1681654003714228224,4700
洪湖二街2号大院,罗湖区,洪湖,洪湖二街2号大院,94,东南,3室2厅1卫,SZ1674339211815157760,4500
怡都大厦,罗湖区,罗湖口岸,怡都大厦,98,东南,3室1厅1卫,SZ2536072684672909312,4500
怡都大厦,罗湖区,罗湖口岸,怡都大厦,95,西南,3室1厅1卫,SZ1608796437569601536,4700
活力宝小区,福田区,车公庙,活力宝小区,70,南,2室1厅1卫,SZ1656211577180782592,4600
宝树台,福田区,华强北,宝树台,32,东,1室0厅1卫,SZ1717385766897713152,4500
宝树台,福田区,华强北,宝树台,32,西,1室0厅1卫,SZ1718220713816489984,4500
庆福园大厦,福田区,华强南,庆福园大厦,37,南,1室1厅1卫,SZ1718907760868851712,4500
鹏公馆,罗湖区,翠竹,鹏公馆,40,东,1室1厅1卫,SZ1671804311065067520,4300
天景山庄东区,龙岗区,坂田,天景山庄东区,81,东南,3室0厅0卫,SZ1658043732206813184,4600
潜龙曼海宁花园北区,龙华区,上塘,潜龙曼海宁花园北区,47,东南,1室1厅1卫,SZ1712805250458451968,4700
中粮云景国际,光明区,公明,中粮云景国际,72,东南,2室2厅1卫,SZ1713147085135544320,4300
六和城,坪山区,坪山,六和城,88,南,3室2厅2卫,SZ1719196659084165120,4300
大信大厦,罗湖区,地王,大信大厦,98,南,3室1厅1卫,SZ1713812635230666752,4500
天健时尚空间,宝安区,宝安中心,天健时尚空间,35,东北,2室1厅1卫,SZ1690224665689063424,4500
华夏楼,宝安区,新安,华夏楼,109,东南,3室2厅1卫,SZ1683405311404146688,4500
远洋新天地水岸花园,龙岗区,龙岗中心城,远洋新天地水岸花园,89,南,3室2厅2卫,SZ1697457796452188160,4500
华润公园九里花园,光明区,公明,华润公园九里花园,96,东南,3室2厅2卫,SZ1660288577453424640,4300
宝树台,福田区,华强北,宝树台,32,东,1室0厅1卫,SZ1709180682451812352,4300
麓园,龙岗区,龙岗中心城,麓园,89,南,3室2厅2卫,SZ1668208674738274304,4500
华苑,宝安区,西乡,华苑,68,西南,3室2厅1卫,SZ1695069775673163776,4700
天集雅苑,龙岗区,龙岗中心城,天集雅苑,144,东南,4室2厅2卫,SZ2831854100793270272,4500
宝树台,福田区,华强北,宝树台,32,东,1室0厅1卫,SZ1708050758357745664,4300
赛格公寓,福田区,华强北,赛格公寓,45,南,1室0厅1卫,SZ1707733354238967808,4500
中熙香莎公馆,宝安区,沙井,中熙香莎公馆,83,北,3室2厅1卫,SZ1701102581020884992,4300
观山盛苑,罗湖区,布心,观山盛苑,45,西北,2室1厅1卫,SZ1712327374013464576,4500
阳光天地家园,罗湖区,翠竹,阳光天地家园,46,北,1室1厅1卫,SZ1675808405895249920,4600
城市山谷三期,南山区,科技园,城市山谷三期,44,西,1室0厅1卫,SZ1698248021659090944,4700
丹枫白露城东1号,罗湖区,黄贝岭,丹枫白露城东1号,55,东 东南,1室1厅1卫,SZ1708781914808123392,4500
罗湖金岸大厦,罗湖区,罗湖口岸,罗湖金岸大厦,70,南,2室1厅1卫,SZ1621736111418114048,4600
深业东岭一期,罗湖区,黄贝岭,深业东岭一期,40,东南,1室1厅1卫,SZ1708155847877591040,4300
裕华花园,宝安区,翻身,裕华花园,56,南 北,2室1厅1卫,SZ1683671384212897792,4700
深城投中心公馆,坪山区,坪山,深城投中心公馆,89,南,3室2厅1卫,SZ1704077316071620608,4500
